id,ACTION
31445,0.943975
31446,0.944260
31447,0.944188
31448,0.944079
31449,0.943866
31450,0.944232
31451,0.944079
31452,0.942997
31453,0.943298
31454,0.944079
31455,0.917095
31456,0.944079
31457,0.939344
31458,0.943866
31459,0.943866
31460,0.944079
31461,0.944079
31462,0.943412
31463,0.943866
31464,0.941543
31465,0.944260
31466,0.944079
31467,0.943349
31468,0.944079
31469,0.943866
31470,0.943866
31471,0.943349
31472,0.937764
31473,0.940762
31474,0.944079
31475,0.944079
31476,0.943136
31477,0.944232
31478,0.943136
31479,0.944232
31480,0.943349
31481,0.944079
31482,0.944466
31483,0.943349
31484,0.941133
31485,0.942389
31486,0.943412
31487,0.943412
31488,0.943975
31489,0.944232
31490,0.944188
31491,0.944079
31492,0.944079
31493,0.942389
31494,0.937068
31495,0.943866
31496,0.944079
31497,0.943866
31498,0.944079
31499,0.944079
31500,0.944079
31501,0.944344
31502,0.944079
31503,0.944079
31504,0.944079
31505,0.943866
31506,0.944285
31507,0.944901
31508,0.939496
31509,0.944466
31510,0.933974
31511,0.944079
31512,0.944079
31513,0.944079
31514,0.943899
31515,0.942997
31516,0.944079
31517,0.943231
31518,0.941622
31519,0.944359
31520,0.930703
31521,0.945110
31522,0.943866
31523,0.940615
31524,0.945010
31525,0.944232
31526,0.944260
31527,0.943866
31528,0.943866
31529,0.944079
31530,0.943866
31531,0.944079
31532,0.944079
31533,0.943231
31534,0.942501
31535,0.942067
31536,0.944079
31537,0.943349
31538,0.944048
31539,0.944079
31540,0.944901
31541,0.944188
31542,0.943866
31543,0.944079
31544,0.943238
31545,0.943231
31546,0.943349
31547,0.937250
31548,0.942067
31549,0.944260
31550,0.943866
31551,0.943866
31552,0.944079
31553,0.944079
31554,0.943975
31555,0.944020
31556,0.944079
31557,0.942389
31558,0.943231
31559,0.943975
31560,0.941855
31561,0.942389
31562,0.943866
31563,0.944048
31564,0.941337
31565,0.944232
31566,0.943866
31567,0.943866
31568,0.944232
31569,0.944466
31570,0.944260
31571,0.944260
31572,0.944232
31573,0.941414
31574,0.939151
31575,0.944260
31576,0.944232
31577,0.944079
31578,0.939641
31579,0.944232
31580,0.944079
31581,0.944260
31582,0.944020
31583,0.942948
31584,0.944079
31585,0.944079
31586,0.943866
31587,0.943231
31588,0.941542
31589,0.944020
31590,0.943349
31591,0.942901
31592,0.944232
31593,0.944260
31594,0.944079
31595,0.915073
31596,0.945110
31597,0.944188
31598,0.944901
31599,0.944188
31600,0.943866
31601,0.943866
31602,0.943866
31603,0.944020
31604,0.944232
31605,0.944188
31606,0.943975
31607,0.944079
31608,0.944260
31609,0.944232
31610,0.944079
31611,0.944079
31612,0.944079
31613,0.944079
31614,0.944079
31615,0.944232
31616,0.931045
31617,0.944232
31618,0.944260
31619,0.943447
31620,0.943866
31621,0.942997
31622,0.942997
31623,0.944188
31624,0.943349
31625,0.942722
31626,0.944079
31627,0.943866
31628,0.944079
31629,0.944079
31630,0.944285
31631,0.944188
31632,0.943866
31633,0.944188
31634,0.943866
31635,0.943349
31636,0.944079
31637,0.944232
31638,0.943231
31639,0.943866
31640,0.944371
31641,0.944079
31642,0.943231
31643,0.943866
31644,0.943627
31645,0.943975
31646,0.943866
31647,0.944232
31648,0.940304
31649,0.944079
31650,0.944079
31651,0.944188
31652,0.944188
31653,0.944188
31654,0.936394
31655,0.944079
31656,0.944079
31657,0.943567
31658,0.943249
31659,0.942389
31660,0.943354
31661,0.944188
31662,0.942997
31663,0.943625
31664,0.943555
31665,0.943136
31666,0.944260
31667,0.944232
31668,0.944079
31669,0.943866
31670,0.944232
31671,0.944260
31672,0.943975
31673,0.943384
31674,0.944079
31675,0.944260
31676,0.943866
31677,0.944079
31678,0.944260
31679,0.942880
31680,0.925534
31681,0.943349
31682,0.943866
31683,0.934427
31684,0.944260
31685,0.927163
31686,0.944688
31687,0.930082
31688,0.944260
31689,0.931411
31690,0.942997
31691,0.943349
31692,0.939542
31693,0.930599
31694,0.944079
31695,0.944079
31696,0.942389
31697,0.943866
31698,0.944260
31699,0.943349
31700,0.944079
31701,0.944232
31702,0.942389
31703,0.944079
31704,0.894326
31705,0.943349
31706,0.944232
31707,0.944188
31708,0.944079
31709,0.943866
31710,0.943975
31711,0.909677
31712,0.944079
31713,0.944901
31714,0.944232
31715,0.944079
31716,0.944079
31717,0.936519
31718,0.944901
31719,0.944020
31720,0.943447
31721,0.944019
31722,0.944184
31723,0.935447
31724,0.942997
31725,0.942389
31726,0.933635
31727,0.943866
31728,0.920035
31729,0.943282
31730,0.943349
31731,0.943975
31732,0.930918
31733,0.943866
31734,0.944079
31735,0.935772
31736,0.944079
31737,0.944079
31738,0.944285
31739,0.944079
31740,0.943349
31741,0.944020
31742,0.944285
31743,0.943975
31744,0.944079
31745,0.944466
31746,0.942389
31747,0.944020
31748,0.944260
31749,0.943412
31750,0.940762
31751,0.944079
31752,0.944079
31753,0.942501
31754,0.943899
31755,0.942164
31756,0.943866
31757,0.915023
31758,0.930923
31759,0.943340
31760,0.943975
31761,0.943866
31762,0.944079
31763,0.944260
31764,0.944079
31765,0.943866
31766,0.933534
31767,0.944260
31768,0.944260
31769,0.943136
31770,0.943866
31771,0.943231
31772,0.944079
31773,0.940762
31774,0.939542
31775,0.944048
31776,0.944079
31777,0.943866
31778,0.944188
31779,0.944232
31780,0.944079
31781,0.944079
31782,0.942997
31783,0.944079
31784,0.944232
31785,0.944079
31786,0.940762
31787,0.943866
31788,0.942067
31789,0.943975
31790,0.942117
31791,0.942719
31792,0.941600
31793,0.943349
31794,0.944048
31795,0.940536
31796,0.944232
31797,0.944079
31798,0.938187
31799,0.944079
31800,0.944079
31801,0.944079
31802,0.943447
31803,0.944079
31804,0.944260
31805,0.944079
31806,0.943866
31807,0.943866
31808,0.942193
31809,0.942389
31810,0.942117
31811,0.944079
31812,0.944079
31813,0.943866
31814,0.942389
31815,0.944363
31816,0.944079
31817,0.943169
31818,0.943866
31819,0.944079
31820,0.944688
31821,0.943975
31822,0.917318
31823,0.942880
31824,0.944232
31825,0.943866
31826,0.944232
31827,0.935354
31828,0.943866
31829,0.944359
31830,0.944079
31831,0.944232
31832,0.943349
31833,0.944079
31834,0.943975
31835,0.944171
31836,0.944260
31837,0.944079
31838,0.931008
31839,0.944079
31840,0.943373
31841,0.944079
31842,0.943412
31843,0.944260
31844,0.944232
31845,0.943322
31846,0.943169
31847,0.944232
31848,0.943975
31849,0.944079
31850,0.944048
31851,0.943199
31852,0.940762
31853,0.943866
31854,0.942997
31855,0.944020
31856,0.943975
31857,0.944079
31858,0.944079
31859,0.942997
31860,0.943866
31861,0.927540
31862,0.943866
31863,0.943349
31864,0.942389
31865,0.942329
31866,0.943298
31867,0.943231
31868,0.944079
31869,0.942997
31870,0.944079
31871,0.943975
31872,0.943866
31873,0.936229
31874,0.944079
31875,0.943866
31876,0.944188
31877,0.944079
31878,0.944079
31879,0.942568
31880,0.943136
31881,0.940236
31882,0.942997
31883,0.934455
31884,0.943866
31885,0.944232
31886,0.943667
31887,0.944079
31888,0.944079
31889,0.944079
31890,0.943249
31891,0.944260
31892,0.943866
31893,0.944232
31894,0.943136
31895,0.944260
31896,0.944079
31897,0.943959
31898,0.944079
31899,0.944260
31900,0.944079
31901,0.943866
31902,0.943866
31903,0.942997
31904,0.898261
31905,0.943975
31906,0.943349
31907,0.942501
31908,0.943567
31909,0.943349
31910,0.933221
31911,0.944020
31912,0.941621
31913,0.941497
31914,0.944260
31915,0.944171
31916,0.934133
31917,0.932631
31918,0.943231
31919,0.925624
31920,0.944079
31921,0.944260
31922,0.943866
31923,0.944188
31924,0.944079
31925,0.944079
31926,0.943136
31927,0.944079
31928,0.944188
31929,0.943349
31930,0.944079
31931,0.941630
31932,0.944470
31933,0.943349
31934,0.945110
31935,0.944079
31936,0.944079
31937,0.943975
31938,0.939148
31939,0.944184
31940,0.942389
31941,0.943975
31942,0.944079
31943,0.943866
31944,0.944079
31945,0.918346
31946,0.944079
31947,0.943975
31948,0.942248
31949,0.944079
31950,0.943349
31951,0.944020
31952,0.944079
31953,0.940042
31954,0.944901
31955,0.943567
31956,0.937080
31957,0.944079
31958,0.943866
31959,0.944079
31960,0.944232
31961,0.943845
31962,0.944048
31963,0.943866
31964,0.943866
31965,0.944079
31966,0.935561
31967,0.943866
31968,0.944079
31969,0.944188
31970,0.919616
31971,0.943322
31972,0.944232
31973,0.943249
31974,0.940144
31975,0.935187
31976,0.935633
31977,0.944079
31978,0.942997
31979,0.944232
31980,0.943975
31981,0.939151
31982,0.934542
31983,0.943866
31984,0.943136
31985,0.944171
31986,0.943866
31987,0.900936
31988,0.943866
31989,0.943349
31990,0.943349
31991,0.944188
31992,0.944079
31993,0.943349
31994,0.943349
31995,0.943136
31996,0.944232
31997,0.918283
31998,0.943349
31999,0.944079
32000,0.942997
32001,0.944079
32002,0.944020
32003,0.942389
32004,0.943092
32005,0.944079
32006,0.944079
32007,0.944079
32008,0.943231
32009,0.943349
32010,0.944048
32011,0.938267
32012,0.944079
32013,0.943349
32014,0.943866
32015,0.943349
32016,0.944901
32017,0.943866
32018,0.943136
32019,0.944171
32020,0.943349
32021,0.942389
32022,0.940619
32023,0.944079
32024,0.944079
32025,0.939468
32026,0.944079
32027,0.942501
32028,0.944079
32029,0.944260
32030,0.943231
32031,0.942881
32032,0.944079
32033,0.944079
32034,0.941902
32035,0.944079
32036,0.943975
32037,0.945110
32038,0.942259
32039,0.944079
32040,0.944260
32041,0.944232
32042,0.944901
32043,0.943866
32044,0.944260
32045,0.915478
32046,0.943866
32047,0.931475
32048,0.944079
32049,0.942117
32050,0.942389
32051,0.944079
32052,0.944079
32053,0.944079
32054,0.944079
32055,0.942389
32056,0.944285
32057,0.942501
32058,0.939156
32059,0.942389
32060,0.943866
32061,0.944079
32062,0.944079
32063,0.944048
32064,0.944285
32065,0.943866
32066,0.944260
32067,0.943349
32068,0.944079
32069,0.943231
32070,0.941330
32071,0.944079
32072,0.942719
32073,0.944079
32074,0.933496
32075,0.944901
32076,0.943169
32077,0.944079
32078,0.944901
32079,0.942389
32080,0.944232
32081,0.941902
32082,0.944188
32083,0.943555
32084,0.944079
32085,0.944079
32086,0.942389
32087,0.944079
32088,0.944079
32089,0.944079
32090,0.938369
32091,0.931534
32092,0.942997
32093,0.944079
32094,0.944048
32095,0.944079
32096,0.943784
32097,0.944260
32098,0.944079
32099,0.944079
32100,0.943866
32101,0.944260
32102,0.944079
32103,0.942389
32104,0.941497
32105,0.944188
32106,0.943975
32107,0.944079
32108,0.943866
32109,0.944079
32110,0.928595
32111,0.938931
32112,0.941605
32113,0.944079
32114,0.943866
32115,0.944079
32116,0.944079
32117,0.938737
32118,0.944020
32119,0.940861
32120,0.942511
32121,0.944020
32122,0.943349
32123,0.944901
32124,0.944079
32125,0.944079
32126,0.944359
32127,0.943231
32128,0.944079
32129,0.940167
32130,0.942997
32131,0.943567
32132,0.943349
32133,0.943975
32134,0.943975
32135,0.917095
32136,0.944079
32137,0.944232
32138,0.943975
32139,0.944079
32140,0.943322
32141,0.943866
32142,0.942117
32143,0.943866
32144,0.943349
32145,0.936978
32146,0.944232
32147,0.944079
32148,0.944232
32149,0.945110
32150,0.944079
32151,0.944079
32152,0.943349
32153,0.943412
32154,0.944079
32155,0.943975
32156,0.944232
32157,0.941542
32158,0.943866
32159,0.931822
32160,0.943238
32161,0.944079
32162,0.944359
32163,0.922500
32164,0.943866
32165,0.944394
32166,0.944260
32167,0.944079
32168,0.943231
32169,0.943866
32170,0.943520
32171,0.941543
32172,0.943975
32173,0.944079
32174,0.943349
32175,0.942722
32176,0.945110
32177,0.944079
32178,0.941146
32179,0.941896
32180,0.941786
32181,0.944079
32182,0.943866
32183,0.943231
32184,0.944359
32185,0.944260
32186,0.943092
32187,0.943866
32188,0.944079
32189,0.944079
32190,0.938334
32191,0.944079
32192,0.943412
32193,0.944232
32194,0.943866
32195,0.944079
32196,0.943866
32197,0.944079
32198,0.942997
32199,0.944901
32200,0.944232
32201,0.944188
32202,0.943231
32203,0.944079
32204,0.943866
32205,0.944079
32206,0.942997
32207,0.944171
32208,0.936064
32209,0.939245
32210,0.944020
32211,0.944079
32212,0.944079
32213,0.943349
32214,0.944079
32215,0.944188
32216,0.918067
32217,0.943349
32218,0.942997
32219,0.944079
32220,0.943136
32221,0.944901
32222,0.942685
32223,0.940796
32224,0.943136
32225,0.943866
32226,0.943866
32227,0.943349
32228,0.944232
32229,0.944232
32230,0.940762
32231,0.944079
32232,0.941814
32233,0.943774
32234,0.944079
32235,0.944079
32236,0.943975
32237,0.944232
32238,0.943975
32239,0.944079
32240,0.944260
32241,0.944079
32242,0.944260
32243,0.943975
32244,0.943866
32245,0.943349
32246,0.944232
32247,0.944232
32248,0.942997
32249,0.944079
32250,0.942997
32251,0.927163
32252,0.944232
32253,0.944048
32254,0.942685
32255,0.943866
32256,0.944079
32257,0.943866
32258,0.910910
32259,0.943412
32260,0.943866
32261,0.943349
32262,0.942997
32263,0.944020
32264,0.943349
32265,0.944048
32266,0.942501
32267,0.943754
32268,0.944079
32269,0.944020
32270,0.944260
32271,0.939144
32272,0.944079
32273,0.944079
32274,0.943866
32275,0.911191
32276,0.943136
32277,0.942997
32278,0.940420
32279,0.944079
32280,0.944079
32281,0.941902
32282,0.944232
32283,0.943866
32284,0.944232
32285,0.944232
32286,0.943349
32287,0.943136
32288,0.944901
32289,0.929074
32290,0.942719
32291,0.944079
32292,0.936229
32293,0.938551
32294,0.934694
32295,0.944260
32296,0.943866
32297,0.943231
32298,0.933633
32299,0.943975
32300,0.943349
32301,0.943866
32302,0.939298
32303,0.944232
32304,0.942997
32305,0.944079
32306,0.944079
32307,0.944188
32308,0.942389
32309,0.942490
32310,0.944260
32311,0.943975
32312,0.944079
32313,0.944079
32314,0.943249
32315,0.931707
32316,0.943866
32317,0.944262
32318,0.943866
32319,0.943461
32320,0.944188
32321,0.944260
32322,0.943349
32323,0.943866
32324,0.944232
32325,0.944188
32326,0.944079
32327,0.943555
32328,0.944232
32329,0.943975
32330,0.943349
32331,0.944079
32332,0.944232
32333,0.943975
32334,0.944079
32335,0.943975
32336,0.944901
32337,0.943136
32338,0.943349
32339,0.943092
32340,0.944048
32341,0.943975
32342,0.944079
32343,0.943866
32344,0.943975
32345,0.945316
32346,0.943866
32347,0.943866
32348,0.940762
32349,0.940825
32350,0.944188
32351,0.944079
32352,0.943349
32353,0.943866
32354,0.944079
32355,0.944079
32356,0.944260
32357,0.943866
32358,0.944079
32359,0.942389
32360,0.942997
32361,0.942389
32362,0.943169
32363,0.936221
32364,0.939203
32365,0.941615
32366,0.944079
32367,0.942389
32368,0.944079
32369,0.944079
32370,0.943866
32371,0.944079
32372,0.944079
32373,0.944171
32374,0.940304
32375,0.944260
32376,0.943866
32377,0.944260
32378,0.944079
32379,0.943412
32380,0.943349
32381,0.942997
32382,0.943567
32383,0.944232
32384,0.923799
32385,0.944079
32386,0.942997
32387,0.944079
32388,0.944079
32389,0.943349
32390,0.920346
32391,0.943866
32392,0.942501
32393,0.944079
32394,0.944020
32395,0.943975
32396,0.943866
32397,0.944549
32398,0.943238
32399,0.942117
32400,0.928559
32401,0.938737
32402,0.944079
32403,0.944079
32404,0.944188
32405,0.941543
32406,0.944079
32407,0.944079
32408,0.944232
32409,0.943349
32410,0.942686
32411,0.942329
32412,0.942389
32413,0.944079
32414,0.944079
32415,0.944079
32416,0.944797
32417,0.942421
32418,0.944079
32419,0.944079
32420,0.943112
32421,0.944079
32422,0.944188
32423,0.944260
32424,0.944232
32425,0.941955
32426,0.942421
32427,0.944079
32428,0.943975
32429,0.944079
32430,0.944232
32431,0.943975
32432,0.944188
32433,0.943349
32434,0.943136
32435,0.944048
32436,0.944171
32437,0.929365
32438,0.943866
32439,0.944079
32440,0.943975
32441,0.944079
32442,0.943866
32443,0.943231
32444,0.942997
32445,0.943231
32446,0.944079
32447,0.940162
32448,0.919982
32449,0.944079
32450,0.944188
32451,0.943349
32452,0.943866
32453,0.944232
32454,0.944079
32455,0.943866
32456,0.942939
32457,0.944232
32458,0.944898
32459,0.943349
32460,0.943866
32461,0.943866
32462,0.944260
32463,0.943774
32464,0.943555
32465,0.943349
32466,0.944079
32467,0.944079
32468,0.920598
32469,0.943349
32470,0.944466
32471,0.945110
32472,0.944260
32473,0.942389
32474,0.943866
32475,0.943866
32476,0.944079
32477,0.944079
32478,0.944079
32479,0.942404
32480,0.944146
32481,0.943975
32482,0.943866
32483,0.944920
32484,0.944079
32485,0.943349
32486,0.941523
32487,0.943349
32488,0.944232
32489,0.942997
32490,0.944232
32491,0.944079
32492,0.938256
32493,0.943231
32494,0.941330
32495,0.944079
32496,0.917318
32497,0.943810
32498,0.943136
32499,0.942421
32500,0.942997
32501,0.918806
32502,0.942228
32503,0.943136
32504,0.943866
32505,0.944079
32506,0.942997
32507,0.944688
32508,0.942881
32509,0.944232
32510,0.944079
32511,0.944285
32512,0.944260
32513,0.942382
32514,0.944232
32515,0.944079
32516,0.944079
32517,0.944079
32518,0.941103
32519,0.942781
32520,0.943866
32521,0.942997
32522,0.944079
32523,0.944020
32524,0.943349
32525,0.944048
32526,0.944260
32527,0.944079
32528,0.944079
32529,0.943784
32530,0.944260
32531,0.944079
32532,0.944079
32533,0.944260
32534,0.944260
32535,0.937185
32536,0.943866
32537,0.943261
32538,0.944020
32539,0.943136
32540,0.942389
32541,0.944232
32542,0.943567
32543,0.943349
32544,0.944020
32545,0.933221
32546,0.944079
32547,0.942722
32548,0.944079
32549,0.944232
32550,0.943136
32551,0.944079
32552,0.942389
32553,0.943627
32554,0.944079
32555,0.938285
32556,0.942501
32557,0.942997
32558,0.943349
32559,0.944079
32560,0.943349
32561,0.944232
32562,0.943322
32563,0.943349
32564,0.941569
32565,0.940770
32566,0.944079
32567,0.944079
32568,0.943866
32569,0.944260
32570,0.941337
32571,0.944901
32572,0.944079
32573,0.944171
32574,0.935447
32575,0.943349
32576,0.900936
32577,0.944260
32578,0.944232
32579,0.942501
32580,0.943282
32581,0.944079
32582,0.931216
32583,0.944079
32584,0.943975
32585,0.944079
32586,0.943866
32587,0.943866
32588,0.944232
32589,0.939125
32590,0.943555
32591,0.943766
32592,0.944079
32593,0.944079
32594,0.944020
32595,0.944079
32596,0.942997
32597,0.943975
32598,0.943866
32599,0.943349
32600,0.943866
32601,0.938140
32602,0.942501
32603,0.944260
32604,0.944260
32605,0.944260
32606,0.943349
32607,0.944079
32608,0.943975
32609,0.942389
32610,0.933918
32611,0.944079
32612,0.944285
32613,0.943866
32614,0.944079
32615,0.940088
32616,0.943136
32617,0.944079
32618,0.940825
32619,0.944079
32620,0.943866
32621,0.943169
32622,0.943349
32623,0.944171
32624,0.944232
32625,0.932412
32626,0.943349
32627,0.944188
32628,0.943975
32629,0.944079
32630,0.944079
32631,0.939342
32632,0.943866
32633,0.944260
32634,0.943231
32635,0.934031
32636,0.942997
32637,0.943866
32638,0.943975
32639,0.944260
32640,0.944232
32641,0.941103
32642,0.943231
32643,0.944020
32644,0.944079
32645,0.943975
32646,0.943231
32647,0.944232
32648,0.933032
32649,0.943098
32650,0.944079
32651,0.927095
32652,0.936814
32653,0.944079
32654,0.943136
32655,0.938345
32656,0.944232
32657,0.944260
32658,0.939148
32659,0.942997
32660,0.944079
32661,0.944079
32662,0.944188
32663,0.944079
32664,0.944079
32665,0.942501
32666,0.943349
32667,0.944232
32668,0.943866
32669,0.943866
32670,0.943136
32671,0.943866
32672,0.944260
32673,0.943866
32674,0.943866
32675,0.944079
32676,0.943866
32677,0.944079
32678,0.942229
32679,0.943866
32680,0.943866
32681,0.944260
32682,0.943567
32683,0.941143
32684,0.943136
32685,0.944079
32686,0.943866
32687,0.941543
32688,0.943412
32689,0.943231
32690,0.944079
32691,0.942484
32692,0.944260
32693,0.943975
32694,0.943349
32695,0.944466
32696,0.944188
32697,0.944232
32698,0.944079
32699,0.943866
32700,0.943349
32701,0.943112
32702,0.934596
32703,0.944079
32704,0.943866
32705,0.943108
32706,0.938931
32707,0.942389
32708,0.943975
32709,0.943866
32710,0.944079
32711,0.944359
32712,0.943866
32713,0.943866
32714,0.890463
32715,0.943866
32716,0.941996
32717,0.944079
32718,0.943866
32719,0.944079
32720,0.943754
32721,0.943899
32722,0.943384
32723,0.944389
32724,0.943349
32725,0.944260
32726,0.944079
32727,0.944079
32728,0.943169
32729,0.944079
32730,0.944079
32731,0.943975
32732,0.944079
32733,0.944048
32734,0.941330
32735,0.942997
32736,0.943975
32737,0.943975
32738,0.944079
32739,0.942997
32740,0.943349
32741,0.943975
32742,0.944188
32743,0.944079
32744,0.943866
32745,0.942259
32746,0.943866
32747,0.943866
32748,0.944079
32749,0.944079
32750,0.943866
32751,0.943627
32752,0.942389
32753,0.944285
32754,0.944079
32755,0.939853
32756,0.943555
32757,0.942997
32758,0.934265
32759,0.944079
32760,0.943621
32761,0.942389
32762,0.943866
32763,0.944010
32764,0.944079
32765,0.944079
32766,0.944797
32767,0.936978
32768,0.943231
32769,0.943567
32770,0.944232
32771,0.944020
32772,0.942117
32773,0.944232
32774,0.944079
32775,0.944079
32776,0.944188
32777,0.944260
32778,0.943231
32779,0.943567
32780,0.944260
32781,0.942997
32782,0.943866
32783,0.944079
32784,0.943349
32785,0.933685
32786,0.943231
32787,0.943349
32788,0.941103
32789,0.944079
32790,0.929183
32791,0.943349
32792,0.944260
32793,0.943975
32794,0.943412
32795,0.944020
32796,0.944048
32797,0.942997
32798,0.944020
32799,0.944466
32800,0.943766
32801,0.943349
32802,0.936389
32803,0.944079
32804,0.943231
32805,0.943349
32806,0.943349
32807,0.944232
32808,0.944079
32809,0.945110
32810,0.944079
32811,0.944079
32812,0.944079
32813,0.943866
32814,0.943866
32815,0.944260
32816,0.942997
32817,0.942389
32818,0.944079
32819,0.944079
32820,0.912916
32821,0.944048
32822,0.943136
32823,0.944079
32824,0.943092
32825,0.943975
32826,0.943349
32827,0.944079
32828,0.944232
32829,0.942997
32830,0.943555
32831,0.943627
32832,0.942997
32833,0.942722
32834,0.929074
32835,0.944232
32836,0.943866
32837,0.943866
32838,0.938976
32839,0.939590
32840,0.944079
32841,0.944232
32842,0.943866
32843,0.939203
32844,0.943136
32845,0.913234
32846,0.944079
32847,0.944079
32848,0.943866
32849,0.944079
32850,0.943866
32851,0.944048
32852,0.943349
32853,0.942117
32854,0.943866
32855,0.944079
32856,0.941869
32857,0.942389
32858,0.944079
32859,0.944020
32860,0.936064
32861,0.944079
32862,0.943866
32863,0.944079
32864,0.944079
32865,0.944389
32866,0.942117
32867,0.944079
32868,0.937906
32869,0.943136
32870,0.942997
32871,0.943349
32872,0.943136
32873,0.942389
32874,0.944079
32875,0.940825
32876,0.944079
32877,0.943866
32878,0.944797
32879,0.943866
32880,0.933045
32881,0.942997
32882,0.928453
32883,0.944079
32884,0.943866
32885,0.944079
32886,0.943349
32887,0.943866
32888,0.944048
32889,0.942997
32890,0.943627
32891,0.943866
32892,0.943866
32893,0.944048
32894,0.942722
32895,0.944285
32896,0.944260
32897,0.944232
32898,0.943231
32899,0.943136
32900,0.943866
32901,0.943349
32902,0.943975
32903,0.943866
32904,0.942881
32905,0.944901
32906,0.938784
32907,0.944232
32908,0.943866
32909,0.943231
32910,0.944285
32911,0.942133
32912,0.943866
32913,0.943322
32914,0.944260
32915,0.944260
32916,0.944079
32917,0.944079
32918,0.944079
32919,0.944079
32920,0.944079
32921,0.943136
32922,0.944079
32923,0.943555
32924,0.944079
32925,0.942997
32926,0.944079
32927,0.944260
32928,0.944260
32929,0.943866
32930,0.940762
32931,0.943866
32932,0.943412
32933,0.942389
32934,0.941330
32935,0.943866
32936,0.944260
32937,0.943349
32938,0.937117
32939,0.943975
32940,0.944171
32941,0.944079
32942,0.944359
32943,0.943349
32944,0.944188
32945,0.942117
32946,0.944079
32947,0.944232
32948,0.944079
32949,0.944020
32950,0.944079
32951,0.930953
32952,0.944079
32953,0.943866
32954,0.942997
32955,0.944079
32956,0.944901
32957,0.944260
32958,0.944079
32959,0.944079
32960,0.943866
32961,0.943136
32962,0.943975
32963,0.944048
32964,0.942389
32965,0.943231
32966,0.944260
32967,0.944079
32968,0.944285
32969,0.943866
32970,0.942259
32971,0.944901
32972,0.942997
32973,0.944079
32974,0.942389
32975,0.943555
32976,0.917466
32977,0.944260
32978,0.944232
32979,0.943322
32980,0.941497
32981,0.944048
32982,0.944232
32983,0.943349
32984,0.943349
32985,0.944188
32986,0.943322
32987,0.944079
32988,0.943866
32989,0.944177
32990,0.936229
32991,0.944079
32992,0.943555
32993,0.908850
32994,0.943567
32995,0.943975
32996,0.944260
32997,0.943555
32998,0.944079
32999,0.941784
33000,0.944079
33001,0.944079
33002,0.942072
33003,0.942389
33004,0.942997
33005,0.943866
33006,0.943975
33007,0.943866
33008,0.943866
33009,0.943866
33010,0.943975
33011,0.938839
33012,0.942389
33013,0.944901
33014,0.944079
33015,0.944260
33016,0.944079
33017,0.944171
33018,0.942997
33019,0.943866
33020,0.943349
33021,0.943866
33022,0.943136
33023,0.944260
33024,0.943866
33025,0.943231
33026,0.942198
33027,0.943412
33028,0.944079
33029,0.944260
33030,0.943349
33031,0.944079
33032,0.941982
33033,0.944079
33034,0.922690
33035,0.943975
33036,0.944079
33037,0.943349
33038,0.944232
33039,0.944188
33040,0.944079
33041,0.943866
33042,0.944079
33043,0.944079
33044,0.942389
33045,0.943349
33046,0.944260
33047,0.924206
33048,0.944048
33049,0.942228
33050,0.944079
33051,0.944079
33052,0.944079
33053,0.945104
33054,0.938345
33055,0.943136
33056,0.944079
33057,0.944260
33058,0.944184
33059,0.941295
33060,0.943866
33061,0.944232
33062,0.943866
33063,0.943975
33064,0.939357
33065,0.928450
33066,0.937675
33067,0.944232
33068,0.928508
33069,0.943866
33070,0.942389
33071,0.943349
33072,0.944079
33073,0.944232
33074,0.941996
33075,0.944079
33076,0.944079
33077,0.943092
33078,0.943349
33079,0.944232
33080,0.943866
33081,0.944020
33082,0.943866
33083,0.944079
33084,0.944232
33085,0.940220
33086,0.944079
33087,0.943567
33088,0.941902
33089,0.943914
33090,0.942117
33091,0.944232
33092,0.944079
33093,0.936623
33094,0.943866
33095,0.943231
33096,0.941849
33097,0.939472
33098,0.943349
33099,0.942389
33100,0.944260
33101,0.944260
33102,0.943866
33103,0.942389
33104,0.943866
33105,0.942997
33106,0.944232
33107,0.944079
33108,0.945010
33109,0.935553
33110,0.943866
33111,0.944188
33112,0.930008
33113,0.944079
33114,0.940590
33115,0.944079
33116,0.944079
33117,0.943866
33118,0.942997
33119,0.944079
33120,0.943866
33121,0.944079
33122,0.913391
33123,0.904331
33124,0.944232
33125,0.935223
33126,0.918067
33127,0.944188
33128,0.940825
33129,0.943231
33130,0.926221
33131,0.943349
33132,0.943231
33133,0.944048
33134,0.938737
33135,0.944901
33136,0.944232
33137,0.943975
33138,0.944079
33139,0.943136
33140,0.942259
33141,0.937424
33142,0.942389
33143,0.943169
33144,0.944260
33145,0.927183
33146,0.937901
33147,0.943412
33148,0.943866
33149,0.944079
33150,0.941481
33151,0.944901
33152,0.943975
33153,0.944232
33154,0.944079
33155,0.944079
33156,0.943349
33157,0.943866
33158,0.944079
33159,0.936161
33160,0.944260
33161,0.943866
33162,0.944079
33163,0.944020
33164,0.943866
33165,0.944079
33166,0.942997
33167,0.943866
33168,0.944260
33169,0.944232
33170,0.944362
33171,0.944232
33172,0.944079
33173,0.944079
33174,0.943975
33175,0.944079
33176,0.943866
33177,0.944079
33178,0.943136
33179,0.944232
33180,0.944079
33181,0.944079
33182,0.944079
33183,0.943975
33184,0.932677
33185,0.943335
33186,0.944079
33187,0.944260
33188,0.943384
33189,0.943866
33190,0.942389
33191,0.944020
33192,0.944285
33193,0.944079
